order_item_id,order_id,item_id,quantity,item_price
2301,737,2727,4,239
2302,1849,1110,2,263
2303,3033,3213,4,330
2304,3609,2165,2,187
2305,4141,147,3,331
2306,2678,4056,4,394
2307,294,4632,4,136
2308,3197,3230,2,130
2309,1572,4515,2,252
2310,3049,2619,1,525
2311,2940,3601,3,183
2312,4263,3376,2,113
2313,269,3639,1,432
2314,1148,2318,2,194
2315,3343,922,3,427
2316,880,4788,3,300
2317,59,4908,3,391
2318,2498,3540,3,297
2319,3892,3891,4,482
2320,217,4338,3,479
2321,4340,4030,3,343
2322,4613,2979,1,387
2323,2312,1088,3,591
2324,4957,3167,2,599
2325,734,2097,2,431
2326,2503,2193,2,286
2327,4640,917,4,480
2328,2422,4494,2,498
2329,3378,4867,3,318
2330,374,4767,4,405
2331,112,428,3,581
2332,2541,3089,1,468
2333,294,4177,3,531
2334,2470,2232,2,211
2335,2199,709,1,211
2336,3269,3664,1,484
2337,168,1982,1,577
2338,3154,1389,1,468
2339,70,203,4,598
2340,1426,3303,3,405
2341,2573,4695,1,235
2342,1655,4102,4,276
2343,2260,2405,4,226
2344,102,3521,4,180
2345,1732,3218,3,432
2346,1362,2103,1,241
2347,333,147,3,331
2348,2253,4682,4,269
2349,4325,980,4,212
2350,3261,736,3,156
2351,1123,695,4,515
2352,1958,854,4,141
2353,1960,248,2,151
2354,460,2180,4,194
2355,1218,4538,3,513
2356,4986,2304,1,206
2357,931,1410,1,318
2358,311,2553,3,481
2359,2890,3772,3,308
2360,1759,2464,4,233
2361,4342,3738,3,456
2362,472,986,3,508
2363,4418,4055,4,417
2364,4237,3135,2,330
2365,3181,4001,2,395
2366,2361,1933,4,346
2367,1145,1421,2,495
2368,99,4897,2,214
2369,3650,123,4,170
2370,494,2318,2,194
2371,2158,686,3,225
2372,4580,1662,2,491
2373,2178,1921,2,122
2374,1424,2876,3,246
2375,4936,3633,3,550
2376,506,4432,1,206
2377,4306,4957,4,357
2378,361,3901,1,509
2379,154,2164,1,308
2380,533,2839,2,337
2381,2012,3461,3,543
2382,2358,1920,1,518
2383,2784,2098,4,534
2384,1970,1172,1,262
2385,4972,555,2,593
2386,2348,3208,1,133
2387,4437,3290,3,366
2388,635,4009,3,362
2389,2602,4602,4,347
2390,1193,1817,1,275
2391,4516,1878,3,450
2392,737,189,1,248
2393,2437,1441,1,150
2394,1209,1221,3,215
2395,2059,2598,3,183
2396,608,2869,2,590
2397,3066,2062,2,528
2398,3750,2908,4,447
2399,4327,1716,4,435
2400,2038,3536,4,280
2401,2186,612,1,461
2402,997,2510,4,397
2403,2579,2926,3,376
2404,1180,284,4,157
2405,4703,2671,1,380
2406,1921,4095,2,537
2407,3232,1628,1,525
2408,1333,1612,3,134
2409,2745,717,4,217
2410,2261,4630,4,355
2411,3499,682,3,388
2412,3414,3440,4,188
2413,206,4257,2,475
2414,1810,4270,1,499
2415,900,1523,1,448
2416,748,1360,3,404
2417,4973,2074,2,591
2418,2630,1790,3,584
2419,2443,3576,3,554
2420,4433,3371,2,555
2421,1762,2485,3,473
2422,4877,1819,1,505
2423,4375,2059,4,208
2424,2297,2667,1,287
2425,4929,1434,4,203
2426,1732,3406,4,207
2427,3999,3385,1,130
2428,2960,3073,3,525
2429,939,523,2,191
2430,4620,1694,4,412
2431,4556,4184,2,555
2432,2165,2290,2,470
2433,2874,1156,4,226
2434,1451,598,2,459
2435,1204,1646,2,508
2436,1873,2159,3,208
2437,4492,2337,2,266
2438,3025,1858,1,244
2439,2056,1715,4,187
2440,2192,3739,3,344
2441,1679,4897,1,214
2442,4383,2785,2,189
2443,2538,3177,2,462
2444,1666,203,1,598
2445,4729,2899,1,186
2446,4825,3573,3,242
2447,4127,1265,2,253
2448,3012,2460,2,374
2449,244,1238,2,388
2450,140,1555,1,253
2451,2449,3743,2,265
2452,725,53,4,281
2453,1565,3583,4,286
2454,4260,3160,3,573
2455,104,672,3,145
2456,4048,4105,1,125
2457,63,691,4,360
2458,2063,83,1,284
2459,3870,4321,3,327
2460,3566,3569,1,588
2461,2227,2478,1,151
2462,1547,1452,2,206
2463,4823,2021,3,351
2464,4073,2126,2,230
2465,4834,1176,3,495
2466,3647,1080,2,212
2467,1791,2405,3,226
2468,130,1283,3,361
2469,3016,535,4,573
2470,927,3849,3,114
2471,1981,4667,1,352
2472,1726,4674,4,436
2473,1820,2454,2,459
2474,4545,2163,1,142
2475,2208,1827,1,453
2476,3289,3999,3,460
2477,4784,3693,3,378
2478,2896,1840,1,503
2479,1757,4060,4,493
2480,2538,331,1,183
2481,2328,2773,1,589
2482,2129,1528,3,537
2483,3197,4184,3,555
2484,2218,574,3,553
2485,3654,3696,2,479
2486,3162,524,1,393
2487,2428,1172,1,262
2488,4956,2554,2,531
2489,4260,4180,1,442
2490,415,1422,1,479
2491,4095,2232,1,211
2492,4251,2217,4,288
2493,1836,2156,2,112
2494,2069,852,2,256
2495,2871,1180,1,312
2496,1023,3596,3,396
2497,399,4368,1,111
2498,2978,1860,1,132
2499,2920,738,4,466
2500,3971,2813,4,381
2501,129,2793,3,433
2502,1533,2819,4,562
2503,1051,4895,1,583
2504,2953,2164,1,308
2505,344,3077,4,480
2506,1425,4162,4,374
2507,604,527,2,174
2508,1591,449,1,352
2509,4829,3221,3,190
2510,4252,4162,4,374
2511,2149,1852,4,446
2512,748,120,2,225
2513,500,4485,2,495
2514,3357,4383,4,265
2515,386,2848,3,529
2516,4234,1791,3,234
2517,4344,4514,4,512
2518,1736,3018,2,394
2519,2558,351,1,303
2520,4823,2203,1,456
2521,1179,3333,2,273
2522,880,1553,1,377
2523,1506,2251,2,355
2524,1007,3238,3,369
2525,3658,3510,1,428
2526,2306,48,4,428
2527,273,2277,4,585
2528,2896,3797,1,550
2529,3096,4025,4,279
2530,2873,3185,2,240
2531,1607,1893,2,503
2532,4691,898,4,134
2533,2448,1739,1,272
2534,2852,969,1,216
2535,1325,3003,1,205
2536,2058,3161,3,561
2537,3903,4742,1,198
2538,3123,4107,1,552
2539,2767,3099,2,104
2540,2155,2504,3,513
2541,4867,1471,2,427
2542,1730,3500,4,157
2543,4586,3753,4,239
2544,2723,3631,1,593
2545,4571,2639,3,478
2546,4677,2562,4,443
2547,2895,4495,1,302
2548,3364,3604,3,270
2549,1841,387,4,521
2550,1962,3674,4,226
2551,4425,138,3,542
2552,4863,3752,3,163
2553,4602,2701,3,184
2554,2676,4578,3,159
2555,1940,300,4,444
2556,4574,32,3,421
2557,14,2505,2,552
2558,4823,542,2,475
2559,3059,3457,4,357
2560,746,3404,4,254
2561,2011,2092,1,472
2562,2614,547,4,483
2563,4571,984,3,217
2564,2947,4141,3,123
2565,4620,380,4,117
2566,3183,497,2,294
2567,3487,1916,1,332
2568,4507,2186,4,261
2569,4079,4504,4,408
2570,1908,185,1,216
2571,3992,489,2,528
2572,1648,2066,4,324
2573,4777,1721,2,510
2574,2664,171,3,532
2575,1883,400,2,437
2576,329,3593,3,517
2577,4368,3653,1,471
2578,4271,239,4,565
2579,2206,1341,3,115
2580,4718,4416,2,351
2581,1688,3622,4,575
2582,4330,2570,3,376
2583,4237,2576,3,318
2584,2167,1349,2,496
2585,382,4855,3,522
2586,3593,2090,1,402
2587,1434,234,3,321
2588,4145,556,2,590
2589,3882,2485,4,473
2590,3442,1955,2,152
2591,3405,4772,2,315
2592,4245,3734,4,335
2593,2205,3276,3,180
2594,2200,803,1,268
2595,3533,4947,2,252
2596,4472,997,2,306
2597,2730,846,1,458
2598,596,1320,2,483
2599,3911,4118,4,155
2600,3497,1711,3,537
2601,3120,242,4,312
2602,3801,2891,2,342
2603,2637,2626,4,520
2604,3071,3499,2,457
2605,2824,453,3,573
2606,1493,1630,4,596
2607,3317,2261,4,549
2608,3903,3313,1,386
2609,2310,4718,1,438
2610,4938,559,2,575
2611,4585,4968,4,553
2612,3861,2716,3,449
2613,3214,1069,3,369
2614,3297,2755,1,594
2615,3593,1261,1,267
2616,1524,2771,1,373
2617,3556,4603,3,328
2618,4260,450,3,523
2619,975,3640,3,413
2620,1671,1914,2,399
2621,4230,2798,4,134
2622,4806,4634,2,246
2623,3895,2546,4,436
2624,2804,3255,4,459
2625,1532,4812,4,267
2626,3817,4496,1,301
2627,2213,3462,4,250
2628,4657,1460,1,326
2629,4080,921,4,561
2630,582,3219,2,526
2631,3558,457,2,128
2632,3530,1885,4,244
2633,2383,645,2,243
2634,2685,2330,2,511
2635,231,4510,4,387
2636,1884,2211,4,402
2637,4099,4939,1,372
2638,1912,4257,2,475
2639,685,4351,2,198
2640,4177,1094,4,182
2641,1956,2460,3,374
2642,1299,2762,1,393
2643,4484,2043,1,476
2644,4923,36,3,448
2645,1369,470,1,514
2646,2267,309,1,561
2647,652,3269,2,467
2648,2111,481,2,446
2649,3099,789,4,438
2650,2756,291,4,111
2651,3736,430,1,526
2652,4049,598,3,459
2653,1178,4528,4,556
2654,2258,1558,4,364
2655,1043,4601,3,105
2656,2557,673,1,293
2657,3685,2855,1,324
2658,2936,1579,4,141
2659,1624,1433,1,338
2660,2085,41,1,548
2661,2455,4480,4,220
2662,2472,2934,4,241
2663,4779,1315,2,568
2664,2386,1816,2,115
2665,1295,4279,1,595
2666,4069,1896,3,213
2667,919,1064,2,176
2668,4748,3297,1,349
2669,1604,138,3,542
2670,2996,335,2,578
2671,3387,4234,2,189
2672,1082,4584,1,218
2673,376,4672,4,438
2674,1409,2677,4,100
2675,2104,1634,3,571
2676,17,4994,4,572
2677,433,1534,1,278
2678,4051,1109,2,415
2679,237,1587,3,422
2680,307,3862,4,218
2681,4529,4955,2,567
2682,24,1113,1,396
2683,3310,1113,1,396
2684,1014,2267,2,554
2685,681,2890,1,131
2686,1849,350,1,237
2687,1516,3963,2,181
2688,952,1924,4,568
2689,415,4501,3,409
2690,4849,43,2,183
2691,1424,3546,2,389
2692,4512,2306,4,245
2693,4972,852,3,256
2694,4986,3393,1,210
2695,4773,1287,4,449
2696,2448,2483,3,481
2697,2189,3780,2,239
2698,3192,4626,3,236
2699,450,3369,4,201
2700,2936,3691,1,436
2701,3177,2117,3,298
2702,4946,1049,3,451
2703,92,2616,2,129
2704,4517,513,3,339
2705,2600,183,2,304
2706,2952,2102,4,347
2707,3126,1105,1,569
2708,3719,160,4,195
2709,1538,3458,3,391
2710,3169,738,3,466
2711,1896,2312,2,523
2712,185,2669,2,230
2713,1457,3054,4,312
2714,1495,3381,4,505
2715,1149,3116,4,511
2716,3406,201,1,113
2717,1288,1308,2,132
2718,4948,2195,4,347
2719,2239,3476,2,157
2720,1874,4807,4,238
2721,1751,4090,1,457
2722,1245,1770,2,412
2723,2247,3256,2,486
2724,174,2595,2,312
2725,4313,1939,2,486
2726,3278,1233,1,240
2727,2022,4968,4,553
2728,1397,575,1,490
2729,174,82,2,465
2730,3395,263,3,360
2731,2624,3839,1,589
2732,2889,2971,3,268
2733,2247,286,2,476
2734,3079,23,2,273
2735,3052,3668,1,386
2736,4730,3991,3,164
2737,1700,3546,1,389
2738,963,4302,1,442
2739,3092,1456,1,448
2740,3785,95,2,261
2741,1845,2523,4,437
2742,4694,137,3,268
2743,3252,2038,4,290
2744,1751,2250,4,384
2745,893,3671,2,171
2746,215,4170,2,131
2747,3430,1346,2,257
2748,4980,4645,1,422
2749,3645,2685,2,355
2750,2616,1000,2,582
2751,606,3238,2,369
2752,552,1025,2,387
2753,4415,4387,4,540
2754,2514,4167,4,162
2755,4825,4204,2,361
2756,1178,2646,4,339
2757,4447,3097,2,129
2758,1484,1834,3,563
2759,3312,2251,1,355
2760,4286,3635,2,384
2761,1546,1499,4,218
2762,1497,569,1,415
2763,4783,4260,4,112
2764,73,1293,3,373
2765,4037,4276,3,532
2766,2227,2646,1,339
2767,1091,472,3,111
2768,1617,3622,2,575
2769,4173,532,3,274
2770,4803,1990,4,414
2771,988,609,2,492
2772,2116,1083,4,490
2773,1592,975,1,466
2774,588,975,1,466
2775,843,4320,1,437
2776,3650,3982,4,110
2777,3617,4285,4,512
2778,1566,4155,1,137
2779,3610,1508,4,255
2780,2930,4921,1,450
2781,722,4502,1,538
2782,1805,614,4,343
2783,4420,3544,2,468
2784,3195,384,1,477
2785,655,412,3,483
2786,145,3377,2,365
2787,1697,2776,2,433
2788,4240,2284,2,393
2789,2712,663,2,302
2790,893,4142,1,472
2791,2565,4036,1,430
2792,4291,222,1,215
2793,3555,752,3,427
2794,1661,3167,1,599
2795,3547,4914,1,487
2796,4914,3155,3,145
2797,2777,1269,1,418
2798,3921,4106,4,211
2799,1137,2137,4,583
2800,1300,2374,1,400
2801,2524,2334,2,562
2802,3250,215,1,199
2803,1661,996,3,214
2804,1315,1872,2,139
2805,434,3211,3,265
2806,4513,3451,4,386
2807,1859,1665,3,591
2808,711,982,1,263
2809,138,402,4,252
2810,3561,612,2,461
2811,1754,4925,1,227
2812,2857,906,4,180
2813,1185,4453,2,112
2814,734,1906,4,414
2815,1852,4361,2,552
2816,1354,4096,2,150
2817,395,1107,3,366
2818,2518,228,1,561
2819,3328,1989,2,144
2820,4055,2179,2,176
2821,2067,4008,3,261
2822,4904,4641,2,362
2823,247,244,2,289
2824,3139,1250,4,405
2825,342,444,1,407
2826,2972,615,3,504
2827,3769,3781,3,126
2828,2435,825,2,450
2829,342,3533,2,313
2830,108,936,3,544
2831,4729,1745,2,294
2832,4692,4478,2,195
2833,1797,2687,4,539
2834,4681,522,3,568
2835,2525,4938,2,503
2836,2385,1877,1,227
2837,3532,4033,2,376
2838,2361,2206,4,335
2839,609,547,4,483
2840,2642,2554,3,531
2841,2348,2869,4,590
2842,2740,167,4,599
2843,4824,2070,1,190
2844,4332,4944,4,504
2845,211,2936,2,215
2846,286,17,4,593
2847,2471,2707,1,302
2848,494,2810,3,160
2849,1018,4351,1,198
2850,3491,3260,2,341
2851,2885,328,2,591
2852,2815,3452,3,435
2853,1990,1998,1,501
2854,523,346,1,502
2855,4915,2355,3,469
2856,2367,4272,3,469
2857,3451,544,3,281
2858,1657,2383,3,401
2859,3065,3451,2,386
2860,2743,3706,2,547
2861,590,2749,3,580
2862,635,1357,4,475
2863,4041,1807,3,474
2864,208,1367,4,249
2865,2234,2854,4,557
2866,977,186,1,535
2867,2065,4206,4,409
2868,1314,767,4,109
2869,4350,35,4,151
2870,971,3916,2,560
2871,4707,1646,1,508
2872,1480,3586,1,388
2873,1171,798,4,589
2874,4980,4106,2,211
2875,3186,3657,3,244
2876,1400,1660,2,408
2877,4602,38,1,537
2878,3394,1979,4,302
2879,2376,887,2,108
2880,4445,2730,4,293
2881,199,3455,3,541
2882,3249,4675,2,268
2883,1148,3361,3,216
2884,4707,2664,3,244
2885,4036,4237,1,383
2886,2283,4299,1,576
2887,1726,3476,4,157
2888,1318,2850,3,466
2889,4881,3378,3,386
2890,3969,2185,1,270
2891,3090,4871,3,284
2892,1427,4714,2,371
2893,2429,2673,3,239
2894,1842,1140,3,462
2895,4864,4234,1,189
2896,3894,2463,1,340
2897,2145,3233,4,411
2898,1494,2668,1,465
2899,705,248,2,151
2900,1769,526,3,388
2901,1070,4321,4,327
2902,3875,1145,3,271
2903,2284,4831,1,478
2904,769,4817,3,210
2905,3724,463,3,579
2906,260,2964,2,547
2907,2944,4117,3,269
2908,1588,1979,2,302
2909,84,3401,3,474
2910,4506,4544,1,266
2911,3562,1964,4,389
2912,1640,4351,1,198
2913,2394,1186,4,292
2914,2971,303,3,180
2915,2685,777,1,337
2916,2231,3260,2,341
2917,3399,624,1,264
2918,3638,3857,2,362
2919,814,1460,3,326
2920,3748,3387,3,454
2921,896,4776,4,595
2922,661,480,1,130
2923,2850,4231,3,219
2924,2426,1062,4,491
2925,1111,288,4,196
2926,3746,3640,3,413
2927,1159,1144,2,183
2928,2138,1424,2,138
2929,4916,658,4,583
2930,1841,3086,3,154
2931,1911,1740,1,381
2932,3665,2517,1,279
2933,2911,4989,4,530
2934,743,2202,1,403
2935,3161,679,3,177
2936,1317,3458,1,391
2937,4542,2745,1,457
2938,3806,2354,3,518
2939,1041,1649,2,301
2940,1732,1680,2,464
2941,1656,3967,4,484
2942,1568,2742,3,587
2943,1811,854,2,141
2944,2329,593,1,365
2945,3017,3407,4,522
2946,1495,2953,3,235
2947,605,1020,3,343
2948,478,4994,4,572
2949,4706,1585,2,360
2950,142,4912,4,416
2951,4656,2615,4,402
2952,2099,1872,3,139
2953,2571,1091,3,571
2954,4027,627,1,323
2955,1287,4208,4,523
2956,4805,4767,3,405
2957,1210,3179,3,404
2958,808,26,3,302
2959,2129,3049,3,351
2960,3806,622,4,518
2961,4505,3486,4,175
2962,974,717,2,217
2963,2939,2661,4,532
2964,86,1742,3,422
2965,1797,3073,1,525
2966,1308,3734,4,335
2967,460,4465,2,429
2968,2509,2775,4,187
2969,1145,1846,3,247
2970,3889,4238,2,490
2971,4665,14,3,329
2972,3261,2759,3,115
2973,4646,531,4,152
2974,1410,2879,4,549
2975,4267,3405,2,168
2976,1354,438,2,597
2977,4131,383,2,451
2978,1225,1290,2,568
2979,1192,2853,1,494
2980,1533,2038,2,290
2981,1917,3717,4,516
2982,3318,2453,1,546
2983,1248,886,3,267
2984,2618,3495,3,548
2985,4633,3015,2,208
2986,2026,3983,3,515
2987,3512,4175,1,293
2988,4640,309,4,561
2989,3693,727,4,223
2990,4841,3105,1,593
2991,4629,2938,2,591
2992,3484,1714,2,315
2993,3324,3872,2,135
2994,1939,713,1,582
2995,1016,951,2,356
2996,2584,1436,4,465
2997,928,4566,1,499
2998,1512,1539,1,286
2999,1738,2613,3,497
3000,3039,2169,3,225
3001,1722,2198,2,118
3002,2767,2201,2,238
3003,4703,3052,4,359
3004,3420,1671,2,431
3005,2826,4670,4,490
3006,4422,3135,2,330
3007,2735,3365,4,325
3008,219,2116,1,280
3009,522,225,4,301
3010,405,847,2,213
3011,580,4070,3,317
3012,4886,2957,2,545
3013,1855,4388,1,177
3014,4422,2262,3,338
3015,3698,1584,4,169
3016,1836,971,3,550
3017,158,3973,2,200
3018,3176,1217,3,422
3019,1622,1639,3,151
3020,3678,2122,2,584
3021,806,4721,2,568
3022,1306,2712,1,551
3023,2195,1287,3,449
3024,514,3158,4,259
3025,504,58,2,585
3026,4509,1685,3,158
3027,2640,3489,2,122
3028,766,1305,1,373
3029,237,1631,2,479
3030,4492,4081,2,237
3031,2005,4304,1,520
3032,1800,1167,2,552
3033,3388,413,1,252
3034,4000,1619,3,116
3035,1447,2778,3,360
3036,132,740,3,304
3037,3676,4900,4,550
3038,2035,4515,2,252
3039,4214,919,1,261
3040,4734,2249,2,469
3041,2045,4083,4,161
3042,4435,4176,2,106
3043,1459,1504,4,147
3044,2023,3228,2,344
3045,1949,828,4,206
3046,1621,3232,1,457
3047,4772,2874,2,489
3048,3814,1618,2,353
3049,2162,1186,1,292
3050,4402,1685,1,158
3051,1758,510,3,317
3052,4719,695,4,515
3053,4151,3280,1,202
3054,524,4017,3,224
3055,2482,2069,4,519
3056,4286,1247,3,542
3057,4485,400,2,437
3058,346,2608,4,589
3059,2313,4585,2,168
3060,1699,288,2,196
3061,141,1404,2,286
3062,4335,4533,2,433
3063,1122,2178,2,220
3064,2884,441,2,309
3065,1035,4886,3,365
3066,4274,1269,3,418
3067,983,2513,4,228
3068,2445,186,4,535
3069,3461,4258,4,357
3070,2585,3271,2,380
3071,4734,2449,2,557
3072,2314,3544,3,468
3073,1157,1480,3,440
3074,1578,4887,4,182
3075,3033,3063,1,542
3076,1308,4641,1,362
3077,4235,2461,2,558
3078,4165,2579,2,531
3079,2853,1145,2,271
3080,2225,4165,3,475
3081,3445,635,2,535
3082,4641,1304,2,232
3083,1252,4662,2,553
3084,1672,533,1,260
3085,1396,1882,1,317
3086,1015,2698,4,368
3087,4742,4650,2,191
3088,3215,953,3,309
3089,757,2806,1,224
3090,2032,570,4,159
3091,2621,4524,2,226
3092,2430,2823,1,266
3093,4567,3216,3,574
3094,1232,980,3,212
3095,4025,4131,3,382
3096,35,3542,3,386
3097,3675,2574,2,558
3098,21,3387,4,454
3099,2313,3556,4,299
3100,3472,2878,3,150
3101,457,1738,2,586
3102,2998,2424,4,174
3103,4479,2882,4,345
3104,2583,2704,4,130
3105,1063,2536,3,213
3106,1591,3568,2,448
3107,1866,2401,3,121
3108,47,4450,2,282
3109,4842,3956,1,208
3110,4635,3553,2,362
3111,4775,979,2,516
3112,3989,403,3,579
3113,1654,2805,3,566
3114,45,1515,1,451
3115,4371,1548,3,478
3116,3765,394,2,390
3117,3033,2631,4,554
3118,3383,104,3,129
3119,4328,1744,4,383
3120,86,422,4,595
3121,3177,4714,4,371
3122,4273,3178,3,294
3123,1614,3777,2,226
3124,3292,4391,4,474
3125,588,276,1,538
3126,603,194,3,278
3127,3517,4407,4,391
3128,1257,4716,4,165
3129,2162,1127,3,157
3130,4680,4019,2,544
3131,3036,250,1,211
3132,2418,3468,4,456
3133,3023,2830,1,264
3134,2120,4392,3,215
3135,4956,238,2,198
3136,2401,3721,3,337
3137,810,4010,2,316
3138,2789,4906,4,404
3139,638,2337,4,266
3140,153,2585,4,134
3141,2434,1766,2,380
3142,2739,3918,3,573
3143,139,4617,4,485
3144,726,1143,2,178
3145,3543,2167,4,273
3146,2366,1115,3,540
3147,19,2220,1,390
3148,1437,4819,1,481
3149,1962,1140,3,462
3150,2455,4663,4,208
3151,1852,4572,4,270
3152,863,3517,1,170
3153,101,1977,1,370
3154,593,1597,1,581
3155,3925,1146,1,311
3156,4462,1628,2,525
3157,2510,1859,3,484
3158,1956,1246,4,128
3159,1655,1483,4,340
3160,4428,1522,3,542
3161,4781,370,4,403
3162,1689,4856,4,504
3163,911,3193,1,479
3164,4642,3233,4,411
3165,1182,1786,3,189
3166,2957,575,3,490
3167,605,3704,3,506
3168,2371,4473,4,490
3169,2011,2573,2,204
3170,4136,2116,1,280
3171,203,1903,3,228
3172,243,4080,2,110
3173,1530,1157,4,279
3174,3741,1086,1,281
3175,2722,161,2,377
3176,660,759,4,468
3177,713,2749,4,580
3178,3896,830,2,435
3179,1175,849,2,402
3180,247,1977,3,370
3181,731,4345,1,211
3182,3928,1530,1,516
3183,3944,2250,3,384
3184,1561,2893,1,391
3185,985,3625,1,227
3186,496,1678,4,465
3187,2663,4106,2,211
3188,2127,4811,3,448
3189,2576,4455,2,547
3190,1083,1300,1,106
3191,2754,2172,1,313
3192,4995,630,3,404
3193,2959,4364,2,433
3194,544,278,4,124
3195,3064,1024,2,510
3196,1903,4172,2,332
3197,4315,4622,3,560
3198,3172,4714,4,371
3199,2151,1200,2,398
3200,884,1718,2,276
3201,2678,1981,1,446
3202,2803,1591,1,198
3203,3976,270,4,115
3204,7,4098,2,327
3205,2436,2621,2,330
3206,1546,1387,1,395
3207,4924,535,4,573
3208,2090,1609,3,166
3209,4192,2399,1,594
3210,2294,4633,2,241
3211,4210,2915,3,571
3212,2592,464,2,330
3213,4426,23,2,273
3214,3575,689,2,187
3215,4041,4067,4,478
3216,3225,4224,3,153
3217,1241,1287,2,449
3218,3830,3861,4,352
3219,3494,2083,3,241
3220,3591,2535,1,324
3221,717,4197,4,286
3222,264,737,3,249
3223,318,4707,2,576
3224,2208,1341,2,115
3225,2525,2378,4,449
3226,641,196,1,564
3227,859,2462,4,229
3228,4244,1505,1,249
3229,1471,2116,1,280
3230,975,2919,4,178
3231,1286,4025,4,279
3232,52,871,4,376
3233,4354,185,3,216
3234,1020,1690,3,325
3235,3623,1213,4,233
3236,4344,3646,3,432
3237,1913,498,3,513
3238,288,1566,1,188
3239,4640,1663,2,575
3240,4739,218,2,231
3241,3902,4621,3,551
3242,4109,1362,1,294
3243,4934,4217,4,268
3244,2581,1506,1,583
3245,3517,2159,1,208
3246,1550,2057,2,589
3247,4935,4318,4,246
3248,2667,797,2,134
3249,2454,4957,3,357
3250,1568,4051,2,262
3251,3753,3720,1,208
3252,288,2252,4,417
3253,2474,2501,4,182
3254,436,2309,4,559
3255,990,4962,2,259
3256,3560,1033,2,220
3257,2406,3845,2,496
3258,255,3185,3,240
3259,2010,340,2,556
3260,1835,2095,3,538
3261,4262,4926,2,512
3262,465,4909,3,563
3263,4352,489,1,528
3264,423,1346,1,257
3265,4294,791,4,279
3266,4653,3517,1,170
3267,1896,4189,4,386
3268,1289,1835,3,180
3269,1349,1187,4,352
3270,555,4234,1,189
3271,7,3456,3,415
3272,1766,4408,4,224
3273,2092,3270,3,157
3274,3244,1707,3,138
3275,3174,3600,1,362
3276,4831,703,3,577
3277,1658,1274,2,417
3278,812,539,1,506
3279,1229,3754,4,473
3280,1963,4213,2,111
3281,491,2940,1,516
3282,318,2615,3,402
3283,4314,486,4,481
3284,2549,1387,3,395
3285,1841,1050,3,517
3286,1217,784,4,317
3287,333,3060,4,530
3288,1177,2925,1,418
3289,2601,620,1,105
3290,3095,4510,3,387
3291,2264,3533,1,313
3292,1067,4525,2,589
3293,3433,4339,4,467
3294,2791,3475,3,443
3295,2462,1805,2,278
3296,3490,1099,2,154
3297,2670,112,4,404
3298,1674,4878,1,329
3299,2364,970,2,485
3300,3969,1634,3,571
3301,3724,360,2,400
3302,3502,4863,4,580
3303,2815,919,1,261
3304,349,168,1,308
3305,2123,3322,3,491
3306,4134,3904,3,349
3307,3518,2806,3,224
3308,212,2261,3,549
3309,3530,4884,3,247
3310,4881,1870,2,285
3311,3637,2840,2,406
3312,4101,4975,4,493
3313,1267,758,1,187
3314,148,4784,2,331
3315,1710,4494,3,498
3316,3023,3818,4,108
3317,3991,1974,3,359
3318,3465,2709,1,132
3319,3837,98,3,347
3320,3322,3077,4,480
3321,4524,1920,4,518
3322,369,2207,4,306
3323,3981,87,1,541
3324,4744,1767,2,322
3325,1471,3192,2,402
3326,3094,4539,4,180
3327,2598,3648,2,299
3328,4635,3678,1,347
3329,3354,682,3,388
3330,1303,4217,1,268
3331,3325,4593,2,541
3332,1895,4708,1,252
3333,4063,2470,3,417
3334,2525,135,1,348
3335,1089,4411,2,261
3336,1327,2246,3,482
3337,4270,3790,2,548
3338,1284,4107,3,552
3339,3357,4965,4,574
3340,1103,3202,3,415
3341,1068,735,2,435
3342,745,1134,4,118
3343,3075,3099,4,104
3344,2491,3472,2,399
3345,2127,3266,2,495
3346,3765,1969,1,558
3347,2863,4112,2,466
3348,3079,3145,3,158
3349,883,1225,4,419
3350,2561,1188,1,377
3351,4792,7,1,531
3352,3835,2109,1,453
3353,2775,2533,4,403
3354,77,4728,1,117
3355,3115,3523,4,327
3356,3229,1438,4,188
3357,1013,936,1,544
3358,4286,560,4,537
3359,875,4187,1,595
3360,4358,446,2,471
3361,3557,1309,3,178
3362,2326,1417,2,376
3363,1726,1906,3,414
3364,3989,3211,4,265
3365,2355,330,4,410
3366,3968,3398,1,225
3367,2655,3679,2,581
3368,3228,1554,2,544
3369,4396,3003,4,205
3370,2395,3530,2,206
3371,4522,2566,3,279
3372,42,2584,4,431
3373,4734,2273,1,460
3374,1849,2620,1,231
3375,2125,1815,4,467
3376,4192,3919,4,272
3377,2867,3214,1,391
3378,4833,3888,3,486
3379,1647,1223,2,112
3380,205,3108,4,151
3381,3335,2514,4,597
3382,3660,4668,3,154
3383,655,4534,1,342
3384,2363,4853,4,423
3385,1393,4687,3,127
3386,3669,4977,4,374
3387,4840,2552,3,153
3388,285,3439,3,563
3389,1341,4984,1,162
3390,512,2198,2,118
3391,3056,4139,1,301
3392,4125,1321,3,463
3393,3812,2367,2,598
3394,3366,4314,2,569
3395,3079,3791,1,148
3396,4638,2536,1,213
3397,2263,2376,4,312
3398,4723,2307,2,455
3399,4024,2614,3,381
3400,215,4215,4,461
3401,3242,4386,4,245
3402,2269,1663,4,575
3403,3332,225,4,301
3404,2309,4990,1,233
3405,1838,2801,2,417
3406,566,1281,4,553
3407,3692,4341,2,100
3408,3899,522,3,568
