item_id,restaurant_id,item_name,category,price
1720,273,Rule,Non-Veg,364
1721,4882,Whole,Veg,510
1722,3955,Herself,Non-Veg,539
1723,3928,Themselves,Non-Veg,204
1724,453,Environment,Non-Veg,480
1725,1176,Instead,Non-Veg,433
1726,4912,Alone,Non-Veg,400
1727,414,Event,Veg,572
1728,1551,Contain,Veg,270
1729,4527,Well,Non-Veg,207
1730,4991,Resource,Veg,505
1731,1947,Wife,Non-Veg,454
1732,192,Computer,Non-Veg,260
1733,41,Black,Non-Veg,382
1734,1860,Sea,Non-Veg,139
1735,1333,Lose,Veg,125
1736,3450,Gun,Veg,182
1737,136,Evening,Non-Veg,272
1738,4202,Whatever,Veg,586
1739,4615,Upon,Non-Veg,272
1740,1942,Realize,Veg,381
1741,1566,Change,Non-Veg,169
1742,4222,Project,Non-Veg,422
1743,389,Whole,Non-Veg,105
1744,1559,Coach,Veg,383
1745,2122,Across,Veg,294
1746,1029,Meet,Non-Veg,112
1747,3535,Source,Veg,162
1748,82,Close,Veg,112
1749,776,Glass,Veg,348
1750,3039,Realize,Veg,304
1751,4374,Allow,Veg,484
1752,2888,College,Veg,352
1753,1879,Not,Veg,139
1754,2272,Clear,Veg,264
1755,1608,Matter,Veg,130
1756,3140,Effort,Veg,599
1757,606,Response,Veg,116
1758,4736,Magazine,Veg,236
1759,3415,Democrat,Veg,464
1760,3666,Baby,Non-Veg,419
1761,2145,Second,Non-Veg,412
1762,4271,Rise,Veg,496
1763,3766,Shoulder,Veg,264
1764,1377,Ten,Veg,497
1765,3463,Mention,Non-Veg,558
1766,348,Nice,Non-Veg,380
1767,1,History,Veg,322
1768,63,Vote,Veg,221
1769,1784,Article,Veg,177
1770,3815,Decide,Veg,412
1771,226,Director,Veg,426
1772,1043,Fight,Non-Veg,187
1773,845,Though,Veg,212
1774,2681,Treatment,Non-Veg,199
1775,4120,Role,Veg,525
1776,1235,Head,Veg,525
1777,1985,Lot,Non-Veg,402
1778,4257,Just,Non-Veg,471
1779,1279,East,Veg,527
1780,1595,Think,Non-Veg,524
1781,2552,Western,Veg,486
1782,1953,Treat,Non-Veg,338
1783,1696,Such,Non-Veg,591
1784,955,Central,Veg,445
1785,3292,Piece,Veg,210
1786,357,Unit,Non-Veg,189
1787,3596,Century,Veg,484
1788,969,Consider,Non-Veg,562
1789,242,Visit,Non-Veg,238
1790,3447,Over,Veg,584
1791,4235,Real,Non-Veg,234
1792,2145,Partner,Veg,111
1793,147,However,Veg,343
1794,543,Learn,Non-Veg,521
1795,692,Degree,Veg,281
1796,1026,Think,Non-Veg,294
1797,4051,Baby,Non-Veg,461
1798,4006,Start,Veg,221
1799,3360,Congress,Veg,152
1800,2952,Picture,Non-Veg,573
1801,730,Beautiful,Veg,577
1802,4500,Federal,Non-Veg,515
1803,2556,Something,Non-Veg,455
1804,1151,Important,Non-Veg,272
1805,1736,Effect,Non-Veg,278
1806,1039,Like,Non-Veg,392
1807,2913,Age,Veg,474
1808,4841,Staff,Non-Veg,158
1809,2541,Black,Non-Veg,153
1810,4415,Sea,Non-Veg,501
1811,1243,Economy,Non-Veg,356
1812,773,Spring,Non-Veg,344
1813,1917,Medical,Non-Veg,248
1814,3413,Organization,Veg,383
1815,2500,Music,Veg,467
1816,3441,Important,Non-Veg,115
1817,3546,Myself,Non-Veg,275
1818,1214,Successful,Non-Veg,127
1819,2932,Those,Veg,505
1820,419,Mean,Non-Veg,566
1821,3782,Both,Non-Veg,467
1822,4961,Cause,Non-Veg,228
1823,789,Production,Non-Veg,322
1824,1872,Industry,Non-Veg,471
1825,4591,Unit,Non-Veg,343
1826,2026,Series,Veg,525
1827,2447,Any,Non-Veg,453
1828,4824,Group,Non-Veg,337
1829,561,Either,Non-Veg,331
1830,2652,Thank,Non-Veg,425
1831,3905,Require,Non-Veg,191
1832,540,Organization,Non-Veg,102
1833,4756,Campaign,Non-Veg,578
1834,3137,Look,Non-Veg,563
1835,3290,Evening,Non-Veg,180
1836,2611,Hundred,Veg,143
1837,4913,Offer,Veg,254
1838,1945,A,Veg,534
1839,3146,Option,Non-Veg,123
1840,2759,Maybe,Veg,503
1841,3261,Truth,Veg,515
1842,4108,Assume,Veg,198
1843,1896,Water,Veg,496
1844,2501,Bank,Non-Veg,467
1845,2830,Civil,Veg,270
1846,3874,Travel,Veg,247
1847,48,Place,Non-Veg,222
1848,2365,Start,Veg,211
1849,2257,Quality,Non-Veg,599
1850,4673,Type,Veg,229
1851,754,Newspaper,Veg,167
1852,2803,System,Veg,446
1853,4650,Establish,Non-Veg,415
1854,3653,City,Veg,316
1855,403,Kind,Veg,487
1856,2087,Six,Non-Veg,479
1857,2228,Seven,Veg,195
1858,3411,Measure,Veg,244
1859,2991,Show,Veg,484
1860,4644,Environment,Veg,132
1861,1150,Minute,Veg,385
1862,63,Various,Non-Veg,104
1863,4940,Case,Non-Veg,217
1864,3154,Then,Non-Veg,239
1865,1009,Class,Veg,329
1866,2032,Able,Veg,259
1867,1323,Because,Veg,393
1868,2082,Crime,Veg,348
1869,752,Degree,Veg,372
1870,4145,Black,Non-Veg,285
1871,658,Deal,Non-Veg,464
1872,1661,Accept,Non-Veg,139
1873,701,Born,Veg,323
1874,1081,It,Non-Veg,251
1875,2157,Street,Non-Veg,239
1876,1541,Animal,Non-Veg,466
1877,3033,Budget,Non-Veg,227
1878,1984,Perform,Veg,450
1879,315,Clearly,Veg,246
1880,3082,Pick,Non-Veg,384
1881,4734,Development,Non-Veg,568
1882,2315,Idea,Non-Veg,317
1883,2136,Drop,Non-Veg,535
1884,1650,Idea,Non-Veg,319
1885,3220,Market,Non-Veg,244
1886,3801,Degree,Non-Veg,428
1887,2479,Drive,Non-Veg,376
1888,4068,After,Non-Veg,341
1889,1776,Next,Veg,159
1890,1967,Computer,Non-Veg,197
1891,1768,Political,Veg,430
1892,3816,Civil,Veg,474
1893,242,Drug,Non-Veg,503
1894,4798,Create,Non-Veg,468
1895,2950,Building,Veg,280
1896,4837,Heart,Veg,213
1897,4877,Mother,Non-Veg,594
1898,2257,Tree,Veg,202
1899,4112,Big,Non-Veg,435
1900,3369,Cold,Non-Veg,418
1901,367,Deep,Veg,156
1902,2828,Benefit,Non-Veg,384
1903,1253,Forward,Veg,228
1904,2488,Congress,Non-Veg,479
1905,4786,His,Non-Veg,565
1906,3604,Sense,Veg,414
1907,3522,Recognize,Veg,547
1908,4943,Arm,Non-Veg,185
1909,4518,American,Non-Veg,299
1910,1644,Condition,Veg,170
1911,1213,Only,Non-Veg,444
1912,4704,Environmental,Veg,577
1913,20,Guy,Veg,197
1914,676,Matter,Veg,399
1915,4478,Here,Non-Veg,275
1916,609,Investment,Veg,332
1917,62,Modern,Non-Veg,471
1918,1266,Find,Veg,174
1919,2286,Word,Non-Veg,242
1920,1155,Number,Non-Veg,518
1921,1629,Behind,Veg,122
1922,1627,Upon,Veg,280
1923,3717,Relate,Veg,144
1924,1443,Over,Non-Veg,568
1925,1654,Keep,Non-Veg,191
1926,2503,Decide,Non-Veg,368
1927,3270,This,Veg,133
1928,282,Movie,Veg,265
1929,4982,Watch,Veg,169
1930,1025,Color,Veg,463
1931,4819,Part,Veg,295
1932,3404,Among,Non-Veg,232
1933,1236,East,Veg,346
1934,4183,What,Non-Veg,481
1935,4761,Hit,Veg,267
1936,4958,Four,Veg,553
1937,786,Staff,Veg,376
1938,3318,Choice,Veg,255
1939,1668,Myself,Veg,486
1940,3009,Bed,Non-Veg,122
1941,3195,Head,Veg,299
1942,4790,Particular,Non-Veg,374
1943,3776,Open,Non-Veg,558
1944,2447,Reality,Non-Veg,149
1945,3791,Main,Non-Veg,557
1946,534,Institution,Veg,285
1947,402,Take,Veg,575
1948,3664,Stop,Veg,119
1949,130,Condition,Veg,591
1950,2340,Peace,Veg,215
1951,4372,Various,Non-Veg,191
1952,2960,Enter,Veg,448
1953,1859,Single,Veg,555
1954,2974,A,Non-Veg,438
1955,4151,North,Veg,152
1956,3650,Me,Veg,595
1957,2787,Road,Non-Veg,222
1958,3098,Young,Veg,440
1959,3513,Peace,Non-Veg,437
1960,4861,Yard,Non-Veg,364
1961,1221,Night,Veg,103
1962,642,Everything,Non-Veg,268
1963,3315,Up,Veg,380
1964,724,Despite,Veg,389
1965,4898,Traditional,Veg,172
1966,738,Want,Non-Veg,236
1967,4854,Recent,Non-Veg,437
1968,1300,Season,Non-Veg,355
1969,3481,Policy,Non-Veg,558
1970,340,Effect,Non-Veg,240
1971,153,North,Non-Veg,585
1972,1422,Parent,Non-Veg,492
1973,3052,List,Non-Veg,307
1974,427,Price,Non-Veg,359
1975,3559,Few,Non-Veg,517
1976,1136,Reach,Non-Veg,362
1977,2373,Until,Veg,370
1978,3330,Take,Non-Veg,137
1979,950,Success,Veg,302
1980,1374,Voice,Veg,323
1981,957,Election,Veg,446
1982,1702,Film,Veg,577
1983,2942,Sea,Non-Veg,151
1984,2483,Great,Veg,180
1985,1304,Doctor,Veg,455
1986,371,Style,Veg,310
1987,2981,Body,Non-Veg,106
1988,2297,Top,Veg,462
1989,4799,Clear,Veg,144
1990,2126,Central,Non-Veg,414
1991,2967,Method,Non-Veg,477
1992,4146,Group,Non-Veg,376
1993,2743,Standard,Non-Veg,511
1994,4022,Explain,Non-Veg,358
1995,2365,Voice,Non-Veg,241
1996,763,Political,Non-Veg,357
1997,4063,Year,Non-Veg,384
1998,1005,Painting,Non-Veg,501
1999,3756,Forward,Veg,136
2000,2847,Work,Non-Veg,528
2001,350,Learn,Veg,144
2002,2965,And,Veg,507
2003,687,Along,Non-Veg,219
2004,4638,Agreement,Non-Veg,145
2005,3127,Also,Non-Veg,239
2006,4457,Start,Non-Veg,152
2007,2756,Stage,Veg,400
2008,3525,Score,Veg,387
2009,3625,Situation,Non-Veg,373
2010,2733,Allow,Veg,368
2011,1694,Ability,Non-Veg,487
2012,2893,Live,Veg,378
2013,3812,Nearly,Veg,161
2014,4181,Bring,Non-Veg,153
2015,685,Because,Non-Veg,557
2016,4341,Value,Veg,538
2017,2920,Rise,Non-Veg,168
2018,3757,Entire,Veg,341
2019,3284,American,Non-Veg,523
2020,4692,Risk,Non-Veg,369
2021,4027,Authority,Non-Veg,351
2022,1157,Respond,Non-Veg,453
2023,3062,Woman,Non-Veg,383
2024,4446,This,Non-Veg,555
2025,2330,Give,Non-Veg,563
2026,1293,Court,Veg,450
2027,1885,Difference,Non-Veg,170
2028,1561,World,Veg,422
2029,984,Them,Non-Veg,512
2030,2068,Who,Veg,199
2031,1864,Fall,Non-Veg,160
2032,1980,Right,Non-Veg,202
2033,1737,Of,Veg,551
2034,2453,Peace,Non-Veg,492
2035,1919,Race,Non-Veg,218
2036,701,Agree,Non-Veg,116
2037,4047,Difference,Non-Veg,404
2038,2074,Floor,Non-Veg,290
2039,4662,Congress,Veg,311
2040,3754,Budget,Non-Veg,177
2041,395,Focus,Veg,145
2042,1957,Again,Veg,192
2043,3049,Drive,Veg,476
2044,3453,Keep,Veg,112
2045,523,Each,Veg,327
2046,1563,Learn,Veg,400
2047,2910,Tv,Veg,536
2048,2850,Consumer,Veg,116
2049,550,Return,Non-Veg,402
2050,1469,Gun,Veg,161
2051,833,Air,Non-Veg,533
2052,4483,Player,Veg,142
2053,1422,Expert,Veg,167
2054,286,Perform,Non-Veg,479
2055,2746,Laugh,Veg,311
2056,3766,Tax,Non-Veg,302
2057,4465,Direction,Veg,589
2058,1446,Floor,Non-Veg,313
2059,1467,Surface,Non-Veg,208
2060,1777,Wall,Veg,555
2061,3656,Seven,Veg,383
2062,915,Step,Veg,528
2063,288,Yeah,Veg,524
2064,4191,Production,Non-Veg,193
2065,2089,Economy,Non-Veg,324
2066,4427,Hair,Non-Veg,324
2067,1805,Us,Non-Veg,338
2068,1179,Hospital,Non-Veg,217
2069,2552,Edge,Non-Veg,519
2070,4371,Argue,Non-Veg,190
2071,1589,Its,Veg,439
2072,1957,Single,Veg,388
2073,1776,Today,Veg,380
2074,4863,Consider,Veg,591
2075,988,Some,Veg,590
2076,1204,Recent,Veg,118
2077,3331,Power,Veg,274
2078,1120,Maintain,Veg,568
2079,197,Ok,Non-Veg,205
2080,3976,Around,Veg,388
2081,526,Clearly,Veg,347
2082,4728,Produce,Veg,422
2083,1411,South,Non-Veg,241
2084,4504,Allow,Veg,562
2085,1293,Total,Non-Veg,516
2086,1195,Then,Non-Veg,397
2087,1949,Face,Veg,569
2088,3656,Nice,Non-Veg,292
2089,4787,Network,Veg,450
2090,2218,Subject,Veg,402
2091,4255,Choose,Veg,390
2092,3581,Accept,Non-Veg,472
2093,1018,Something,Veg,567
2094,3154,Stand,Veg,515
2095,3591,Perform,Veg,538
2096,4208,Reflect,Non-Veg,537
2097,4070,Wait,Non-Veg,431
2098,48,Smile,Non-Veg,534
2099,3664,Growth,Non-Veg,307
2100,4472,Trouble,Veg,542
2101,828,Indicate,Veg,555
2102,4723,During,Non-Veg,347
2103,2090,Air,Veg,241
2104,2057,Crime,Non-Veg,501
2105,819,Course,Veg,483
2106,4753,Country,Veg,410
2107,3985,Police,Non-Veg,321
2108,3681,Owner,Non-Veg,324
2109,1812,Artist,Veg,453
2110,4886,Fish,Non-Veg,283
2111,3115,Mouth,Veg,463
2112,1630,Religious,Veg,404
2113,1544,Involve,Veg,581
2114,3580,Democratic,Veg,287
2115,1905,Experience,Non-Veg,212
2116,1437,Large,Veg,280
2117,3318,Its,Veg,298
2118,3521,Bit,Veg,489
2119,3060,Town,Non-Veg,169
2120,4117,This,Veg,185
2121,999,Range,Non-Veg,491
2122,1432,North,Non-Veg,584
2123,4553,Shoulder,Non-Veg,498
2124,3062,Long,Non-Veg,509
2125,265,Foot,Non-Veg,138
2126,3732,Hospital,Non-Veg,230
2127,2275,Live,Non-Veg,540
2128,3876,Another,Veg,109
2129,3318,Door,Veg,102
2130,2047,Certain,Non-Veg,577
2131,3145,Success,Non-Veg,401
2132,3222,Others,Non-Veg,249
2133,3141,Once,Veg,166
2134,4901,Poor,Non-Veg,292
2135,1254,Else,Veg,196
2136,723,Serious,Veg,118
2137,84,Air,Non-Veg,583
2138,4836,Allow,Veg,417
2139,3371,Officer,Non-Veg,197
2140,3820,Time,Non-Veg,156
2141,3365,Wear,Non-Veg,450
2142,1758,At,Veg,206
2143,4319,Figure,Non-Veg,187
2144,2781,Hot,Veg,559
2145,3288,Away,Non-Veg,240
2146,2453,Station,Non-Veg,243
2147,329,Back,Non-Veg,499
2148,426,Success,Non-Veg,470
2149,770,Color,Non-Veg,474
2150,3976,Away,Veg,151
2151,608,Interview,Non-Veg,311
2152,1853,Here,Non-Veg,140
2153,2673,Recent,Non-Veg,403
2154,2125,Sport,Veg,190
2155,1301,Rule,Non-Veg,138
2156,466,Know,Non-Veg,112
2157,1965,Space,Non-Veg,487
2158,1946,Back,Non-Veg,195
2159,2540,Mrs,Veg,208
2160,2361,Do,Non-Veg,203
2161,2040,Let,Veg,453
2162,1185,Answer,Veg,330
2163,3935,Available,Veg,142
2164,3218,Table,Veg,308
2165,2783,To,Non-Veg,187
2166,778,Director,Non-Veg,192
2167,3380,Rock,Veg,273
2168,2419,Tend,Veg,575
2169,4078,Maintain,Veg,225
2170,4263,Statement,Non-Veg,208
2171,2440,Tell,Veg,146
2172,4832,Evening,Veg,313
2173,1990,Hold,Veg,191
2174,1067,Hold,Veg,280
2175,945,Choose,Veg,508
2176,29,Wish,Non-Veg,140
2177,1898,Hospital,Veg,358
2178,1698,Interest,Non-Veg,220
2179,2815,Indicate,Non-Veg,176
2180,3366,Finally,Non-Veg,194
2181,2489,Set,Non-Veg,368
2182,1666,Degree,Non-Veg,460
2183,4620,Visit,Veg,117
2184,1571,Audience,Non-Veg,392
2185,1734,Professional,Non-Veg,270
2186,760,Water,Veg,261
2187,2158,Any,Non-Veg,564
2188,1352,Door,Veg,410
2189,3477,Black,Veg,151
2190,1269,Would,Veg,568
2191,1786,Allow,Veg,135
2192,3950,Check,Veg,537
2193,2608,Interest,Non-Veg,286
2194,399,Culture,Veg,469
2195,2631,Trade,Veg,347
2196,2447,Method,Non-Veg,151
2197,1670,Business,Non-Veg,587
2198,239,Be,Non-Veg,118
2199,3537,Important,Non-Veg,495
2200,3862,Knowledge,Veg,191
2201,3104,House,Non-Veg,238
2202,1147,Discussion,Veg,403
2203,1558,Member,Non-Veg,456
2204,3739,Recent,Non-Veg,319
2205,2158,Share,Non-Veg,198
2206,3452,Explain,Non-Veg,335
2207,300,Tax,Non-Veg,306
2208,3699,Upon,Veg,243
2209,4054,Skin,Veg,592
2210,4860,Serve,Veg,298
2211,249,Draw,Non-Veg,402
2212,2569,Speech,Veg,422
2213,4130,A,Non-Veg,386
2214,4324,Return,Non-Veg,431
2215,4681,Factor,Veg,363
2216,2861,Account,Veg,316
2217,724,Pattern,Non-Veg,288
2218,570,Usually,Non-Veg,143
2219,220,Less,Veg,533
2220,1395,Red,Non-Veg,390
2221,2835,Single,Veg,559
2222,2123,Poor,Veg,288
2223,4232,Listen,Non-Veg,568
2224,4001,Theory,Non-Veg,573
2225,4350,Decade,Non-Veg,538
2226,3090,Amount,Non-Veg,293
2227,50,Difference,Veg,369
2228,515,Respond,Non-Veg,465
2229,2792,Plant,Veg,359
2230,2779,Coach,Veg,500
2231,2619,Heart,Non-Veg,338
2232,1838,Less,Veg,211
2233,4672,Boy,Non-Veg,168
2234,1166,Road,Non-Veg,507
2235,4999,Edge,Veg,148
2236,2250,Window,Veg,410
2237,415,System,Veg,554
2238,2269,Know,Non-Veg,250
2239,1105,Conference,Non-Veg,338
2240,4859,Quite,Veg,436
2241,4659,Entire,Non-Veg,495
2242,3357,Approach,Non-Veg,494
2243,2417,Say,Veg,214
2244,1935,These,Non-Veg,174
2245,204,Thank,Veg,197
2246,69,Hope,Veg,482
2247,516,Eye,Veg,210
2248,3564,Far,Non-Veg,456
2249,4457,And,Veg,469
2250,1465,Popular,Veg,384
2251,1653,Shoulder,Veg,355
2252,707,Reality,Veg,417
2253,1626,Where,Non-Veg,408
2254,4753,Couple,Veg,216
2255,3786,Small,Non-Veg,275
2256,1346,Onto,Veg,327
2257,344,Go,Non-Veg,446
2258,3787,Read,Non-Veg,205
2259,536,Night,Non-Veg,441
2260,355,Feel,Non-Veg,483
2261,3543,Go,Veg,549
2262,983,Seek,Veg,338
2263,1346,Data,Non-Veg,199
2264,3010,Owner,Non-Veg,275
2265,527,Call,Non-Veg,449
2266,931,But,Veg,542
2267,2757,Hold,Non-Veg,554
2268,2283,As,Non-Veg,540
2269,1947,Property,Veg,348
2270,3928,Follow,Veg,175
2271,2542,Wrong,Veg,102
2272,1917,Offer,Veg,180
2273,3361,Rest,Veg,460
2274,1594,Spend,Veg,387
2275,2926,Artist,Non-Veg,107
2276,3626,Feel,Non-Veg,186
2277,1224,Main,Veg,585
2278,1960,Conference,Non-Veg,385
2279,966,Own,Veg,498
2280,4993,Meeting,Non-Veg,173
2281,3679,Can,Veg,538
2282,4313,Part,Veg,222
2283,623,Cost,Non-Veg,476
2284,4449,Hand,Non-Veg,393
2285,4788,Leave,Veg,242
2286,4727,Assume,Veg,257
2287,2373,Natural,Veg,529
2288,2949,Compare,Veg,547
2289,3300,Professional,Veg,509
2290,1169,Republican,Veg,470
2291,4750,Address,Non-Veg,208
2292,392,Sell,Non-Veg,433
2293,3810,Hot,Non-Veg,294
2294,2408,Inside,Non-Veg,135
2295,4865,Claim,Non-Veg,189
2296,4893,Officer,Veg,561
2297,4261,Simply,Veg,514
2298,4829,Another,Non-Veg,561
2299,581,Degree,Veg,395
2300,821,Eight,Non-Veg,429
2301,1248,East,Non-Veg,300
2302,124,Wife,Veg,145
2303,4440,Land,Veg,587
2304,1875,Board,Non-Veg,206
2305,524,Message,Non-Veg,269
2306,3124,Section,Non-Veg,245
2307,4225,Set,Non-Veg,455
2308,3199,Plant,Veg,519
2309,2786,After,Non-Veg,559
2310,2119,Mouth,Veg,277
2311,1211,Develop,Non-Veg,160
2312,1027,House,Non-Veg,523
2313,4118,Perform,Veg,102
2314,4262,Son,Veg,181
2315,498,Street,Veg,362
2316,4530,Health,Veg,386
2317,2806,Field,Veg,420
2318,4933,Through,Non-Veg,194
2319,1694,Hundred,Non-Veg,163
2320,4759,Usually,Non-Veg,345
2321,725,It,Veg,176
2322,376,Cover,Veg,576
2323,4399,Compare,Veg,358
2324,2453,Enter,Non-Veg,192
2325,3860,Thank,Veg,390
2326,1687,Girl,Non-Veg,370
2327,4804,Mrs,Non-Veg,120
2328,257,Hand,Non-Veg,161
2329,4495,People,Veg,438
2330,3601,City,Non-Veg,511
2331,51,Toward,Non-Veg,359
2332,595,Degree,Non-Veg,336
2333,4914,Heavy,Veg,240
2334,4732,Play,Non-Veg,562
2335,3874,Almost,Veg,534
2336,3437,Region,Veg,531
2337,1073,Among,Non-Veg,266
2338,1477,Skill,Non-Veg,579
2339,4871,Food,Veg,166
2340,3021,Learn,Non-Veg,449
2341,1665,Character,Veg,157
2342,4493,Final,Veg,311
2343,2731,Agreement,Veg,229
2344,1396,Have,Non-Veg,597
2345,3898,Improve,Veg,124
2346,4625,Kind,Veg,110
2347,4781,Might,Non-Veg,356
2348,4046,Cut,Non-Veg,403
2349,2661,Development,Veg,468
2350,2234,Budget,Veg,531
2351,3323,Well,Veg,493
2352,4198,Color,Non-Veg,180
2353,4219,Her,Veg,385
2354,2102,Public,Veg,518
2355,1307,Break,Non-Veg,469
2356,1638,Not,Non-Veg,118
2357,1141,Scientist,Veg,209
2358,616,Charge,Non-Veg,536
2359,4653,Room,Veg,133
2360,4210,Threat,Veg,387
2361,1567,Both,Non-Veg,431
2362,977,Federal,Veg,590
2363,4797,Scientist,Veg,354
2364,1317,Interview,Non-Veg,225
2365,2340,Court,Veg,308
2366,4357,Because,Non-Veg,233
2367,2097,Two,Veg,598
2368,379,Firm,Non-Veg,496
2369,3466,Force,Non-Veg,586
2370,2272,Article,Non-Veg,185
2371,1047,Activity,Non-Veg,174
2372,1008,Word,Non-Veg,547
2373,110,Risk,Non-Veg,234
2374,2772,Break,Veg,400
2375,3884,Few,Veg,272
2376,2601,Firm,Non-Veg,312
2377,3244,Technology,Veg,420
2378,1006,Window,Non-Veg,449
2379,4794,Security,Non-Veg,118
2380,306,Itself,Veg,598
2381,959,Power,Non-Veg,218
2382,954,Tend,Veg,402
2383,2669,Team,Non-Veg,401
2384,3539,Tough,Non-Veg,384
2385,2678,Effort,Veg,326
2386,1631,Main,Non-Veg,311
2387,1792,Leader,Non-Veg,455
2388,2604,They,Non-Veg,288
2389,1972,Level,Veg,586
2390,67,Leader,Veg,420
2391,835,Suggest,Veg,250
2392,206,At,Veg,322
2393,2834,Firm,Veg,227
2394,4251,Sing,Non-Veg,347
2395,1715,Short,Veg,150
2396,1533,Every,Veg,290
2397,3146,Happy,Non-Veg,582
2398,3121,Education,Non-Veg,599
2399,708,Design,Veg,594
2400,179,Inside,Non-Veg,336
2401,113,East,Non-Veg,121
2402,757,Strong,Non-Veg,209
2403,897,Few,Veg,426
2404,2869,Middle,Non-Veg,132
2405,159,Rule,Non-Veg,226
2406,786,Beautiful,Veg,464
2407,1804,Five,Non-Veg,455
2408,1840,Car,Non-Veg,143
2409,3169,Admit,Veg,106
2410,2299,Scientist,Veg,227
2411,4079,Take,Veg,190
2412,1543,Theory,Non-Veg,229
2413,4209,However,Veg,116
2414,4355,Realize,Veg,420
2415,2155,Issue,Non-Veg,285
2416,575,Whom,Non-Veg,209
2417,3039,Pattern,Non-Veg,385
2418,1382,Far,Non-Veg,569
2419,1223,Radio,Non-Veg,447
2420,2475,Someone,Veg,580
2421,1502,How,Veg,509
2422,859,Eat,Veg,262
2423,3575,Star,Non-Veg,546
2424,3730,Popular,Veg,174
2425,2966,Training,Non-Veg,298
2426,3192,Simply,Non-Veg,511
2427,1597,Administration,Veg,508
2428,1562,Power,Veg,544
2429,2523,How,Non-Veg,460
2430,2600,Newspaper,Non-Veg,386
2431,2392,Each,Veg,281
2432,2676,Order,Veg,550
2433,2184,Walk,Non-Veg,196
2434,277,Simple,Non-Veg,150
2435,3883,Trip,Non-Veg,413
2436,3605,Remain,Non-Veg,133
2437,2079,Moment,Veg,542
2438,4343,Dinner,Veg,120
2439,4507,Worker,Non-Veg,283
2440,4078,Whose,Non-Veg,392
2441,4169,Ahead,Veg,163
2442,1121,If,Non-Veg,596
2443,4769,Investment,Non-Veg,502
2444,2524,Gun,Non-Veg,223
2445,3371,Idea,Non-Veg,200
2446,4383,Soon,Non-Veg,218
2447,1909,Message,Non-Veg,440
2448,3521,Usually,Veg,177
2449,4308,Able,Non-Veg,557
2450,4497,Condition,Veg,280
2451,4751,Draw,Veg,298
2452,3106,Run,Veg,576
2453,498,Foreign,Non-Veg,546
2454,3588,Find,Non-Veg,459
2455,4194,Pretty,Non-Veg,289
2456,2414,Last,Veg,427
2457,3801,Available,Veg,202
2458,463,Who,Non-Veg,432
2459,2761,Lot,Non-Veg,465
2460,3458,Often,Veg,374
2461,273,Former,Veg,558
2462,1151,Develop,Veg,229
2463,3390,Authority,Non-Veg,340
2464,19,Your,Veg,233
2465,1617,At,Veg,256
2466,3179,Finish,Veg,524
2467,4082,Democrat,Non-Veg,534
2468,412,Suggest,Non-Veg,488
2469,742,Character,Non-Veg,524
2470,2672,Marriage,Veg,417
2471,2780,May,Veg,257
2472,2625,Bag,Veg,458
2473,515,Truth,Veg,289
2474,207,Enough,Non-Veg,199
2475,948,Race,Veg,510
2476,2442,Skin,Veg,533
2477,1829,Become,Non-Veg,565
2478,3599,Medical,Veg,151
2479,2168,Force,Veg,148
2480,1657,Green,Veg,545
2481,602,Send,Non-Veg,199
2482,712,Once,Veg,543
2483,1204,Mean,Non-Veg,481
2484,1392,Doctor,Veg,350
2485,2697,Member,Non-Veg,473
2486,3273,Coach,Non-Veg,563
2487,4926,Themselves,Non-Veg,153
2488,3132,Respond,Veg,474
2489,3731,International,Veg,488
2490,2667,Avoid,Non-Veg,236
2491,550,Group,Non-Veg,261
2492,4742,Partner,Veg,453
2493,3983,Ball,Non-Veg,391
2494,1245,Notice,Veg,578
2495,3887,Yeah,Veg,599
2496,4013,Evening,Non-Veg,503
2497,2550,Threat,Non-Veg,180
2498,3205,Too,Veg,567
2499,846,Gun,Veg,319
2500,4546,View,Veg,184
2501,44,Might,Non-Veg,182
2502,659,Marriage,Veg,418
2503,4824,Difference,Non-Veg,166
2504,3931,Measure,Non-Veg,513
2505,2868,Voice,Veg,552
2506,3648,Special,Non-Veg,333
2507,2783,Sea,Non-Veg,297
2508,1692,Force,Non-Veg,358
2509,2226,Book,Non-Veg,276
2510,3067,Nor,Veg,397
2511,1948,Peace,Veg,379
2512,1366,Responsibility,Non-Veg,399
2513,3131,Phone,Non-Veg,228
2514,4534,Arm,Non-Veg,597
2515,4522,Force,Non-Veg,470
2516,968,Can,Non-Veg,537
2517,1405,Career,Veg,279
2518,486,Fine,Veg,391
2519,1756,Peace,Veg,306
2520,3631,Word,Veg,588
2521,2969,Eat,Non-Veg,393
2522,1580,Year,Non-Veg,527
2523,2796,Reflect,Veg,437
2524,51,Religious,Veg,570
2525,1660,Bag,Veg,274
2526,4301,Produce,Non-Veg,128
2527,2788,Father,Non-Veg,278
2528,4629,Able,Non-Veg,140
2529,2156,Sound,Veg,569
2530,4347,Mean,Veg,291
2531,4231,Beat,Non-Veg,443
2532,3162,Kid,Non-Veg,336
2533,1615,Financial,Non-Veg,403
2534,2737,Nor,Veg,560
2535,407,Fear,Non-Veg,324
2536,3380,Same,Non-Veg,213
2537,4198,Tough,Veg,377
2538,1385,Science,Non-Veg,454
2539,3696,Author,Non-Veg,116
2540,4500,Soldier,Non-Veg,185
2541,4910,Suggest,Non-Veg,488
2542,2903,Last,Veg,416
2543,1630,Out,Non-Veg,444
