order_id,customer_id,restaurant_id,order_date,order_status,payment_mode
2537,3631,2284,2025-08-25,Delivered,COD
2538,228,2441,2025-05-08,Delivered,COD
2539,3571,1783,2025-08-16,Delivered,COD
2540,445,605,2026-01-11,Delivered,COD
2541,1620,4334,2025-02-03,Delivered,UPI
2542,4694,731,2025-05-27,Cancelled,COD
2543,2205,1361,2025-04-22,Delivered,UPI
2544,2704,2079,2025-05-27,Delivered,COD
2545,3051,978,2025-02-08,Delivered,COD
2546,3503,1638,2025-08-01,Delivered,UPI
2547,3627,1982,2025-09-18,Cancelled,COD
2548,1182,2951,2025-11-07,Delivered,UPI
2549,3257,3301,2025-11-17,Delivered,Card
2550,798,4005,2025-04-28,Cancelled,Card
2551,835,583,2025-09-04,Cancelled,Card
2552,3000,460,2025-07-28,Delivered,COD
2553,2033,136,2026-01-03,Delivered,COD
2554,4453,1977,2025-07-16,Delivered,COD
2555,2765,978,2025-01-30,Delivered,COD
2556,2410,284,2025-03-29,Cancelled,UPI
2557,3685,2898,2025-09-23,Delivered,Card
2558,3276,2399,2025-06-22,Delivered,UPI
2559,8,4113,2025-05-21,Delivered,Card
2560,2520,1239,2025-10-26,Delivered,Card
2561,2220,3467,2025-03-20,Delivered,UPI
2562,3875,2462,2025-09-05,Delivered,UPI
2563,3729,3167,2025-12-31,Delivered,UPI
2564,3330,3705,2025-09-30,Cancelled,Card
2565,3372,2054,2025-06-15,Delivered,UPI
2566,614,780,2025-08-29,Delivered,COD
2567,689,2135,2025-10-09,Delivered,UPI
2568,898,2237,2025-03-17,Delivered,Card
2569,110,1640,2025-08-10,Delivered,Card
2570,4806,420,2025-10-25,Delivered,UPI
2571,3013,1827,2025-09-22,Delivered,UPI
2572,2919,3139,2025-05-17,Delivered,Card
2573,1161,3690,2025-08-29,Delivered,Card
2574,3982,4956,2025-11-19,Delivered,UPI
2575,3611,207,2026-01-05,Delivered,COD
2576,4745,3391,2025-11-02,Delivered,COD
2577,2004,3871,2025-07-31,Delivered,COD
2578,1528,3797,2025-10-03,Delivered,Card
2579,1914,2535,2025-03-30,Delivered,COD
2580,4342,2181,2025-08-02,Delivered,COD
2581,3182,4211,2025-05-14,Delivered,UPI
2582,4894,4307,2025-08-21,Delivered,UPI
2583,3347,4228,2025-12-17,Delivered,COD
2584,2864,1398,2025-06-04,Delivered,Card
2585,4611,4250,2025-02-05,Delivered,COD
2586,506,1447,2025-07-22,Delivered,UPI
2587,4251,952,2025-08-21,Delivered,UPI
2588,2007,4022,2025-09-26,Delivered,UPI
2589,4207,1718,2025-11-13,Delivered,COD
2590,2856,4243,2025-09-06,Delivered,Card
2591,3965,3806,2025-09-11,Cancelled,COD
2592,1675,3199,2025-02-14,Delivered,UPI
2593,1191,4811,2025-09-13,Delivered,UPI
2594,2393,1597,2025-10-29,Delivered,UPI
2595,1922,3734,2025-10-27,Delivered,UPI
2596,4390,3217,2025-08-17,Delivered,COD
2597,2693,907,2025-08-08,Delivered,COD
2598,4434,3751,2026-01-11,Delivered,Card
2599,1828,4059,2025-08-01,Delivered,UPI
2600,2500,2155,2026-01-18,Delivered,COD
2601,717,4925,2025-03-25,Cancelled,COD
2602,631,1338,2025-04-09,Delivered,UPI
2603,4861,4107,2026-01-07,Cancelled,COD
2604,85,2496,2026-01-23,Delivered,UPI
2605,3769,2975,2025-09-24,Delivered,Card
2606,737,2443,2025-06-07,Cancelled,UPI
2607,2708,4474,2025-06-11,Delivered,UPI
2608,227,361,2025-11-23,Delivered,COD
2609,3358,3065,2025-04-03,Delivered,Card
2610,1308,4738,2025-11-18,Delivered,Card
2611,4205,573,2025-02-04,Cancelled,COD
2612,4231,1956,2025-02-27,Delivered,Card
2613,4387,3045,2025-12-06,Delivered,Card
2614,3959,1585,2025-07-12,Delivered,UPI
2615,1653,2234,2025-03-21,Delivered,COD
2616,1868,3293,2025-03-14,Delivered,Card
2617,27,3247,2025-08-08,Delivered,Card
2618,4650,1815,2025-02-17,Delivered,Card
2619,933,4042,2025-11-30,Delivered,UPI
2620,3459,1890,2025-10-17,Delivered,UPI
2621,467,1900,2025-05-25,Delivered,COD
2622,2701,2656,2025-04-20,Delivered,COD
2623,1499,2330,2025-12-31,Delivered,UPI
2624,618,3719,2025-02-11,Delivered,COD
2625,3778,1057,2025-11-01,Delivered,COD
2626,4554,2130,2025-10-18,Delivered,COD
2627,2688,1507,2025-07-11,Delivered,UPI
2628,1505,1631,2025-06-17,Delivered,UPI
2629,3968,992,2025-08-07,Delivered,Card
2630,180,4591,2025-05-06,Delivered,Card
2631,2586,1194,2025-11-03,Delivered,Card
2632,2070,3969,2025-11-29,Delivered,Card
2633,4859,703,2025-12-13,Cancelled,COD
2634,922,1031,2025-07-31,Delivered,COD
2635,3093,4922,2025-07-10,Cancelled,UPI
2636,4841,2482,2025-10-13,Delivered,COD
2637,1511,563,2025-11-09,Delivered,COD
2638,3600,367,2025-03-18,Delivered,COD
2639,3277,794,2025-04-14,Delivered,Card
2640,2720,3104,2025-11-06,Delivered,UPI
2641,4733,4732,2025-05-18,Delivered,Card
2642,1024,987,2025-11-23,Delivered,COD
2643,152,958,2025-02-23,Delivered,COD
2644,13,3596,2025-03-02,Delivered,UPI
2645,715,855,2025-11-07,Delivered,Card
2646,3151,1570,2025-08-14,Delivered,COD
2647,3626,2257,2025-12-25,Delivered,UPI
2648,249,3910,2025-10-17,Delivered,COD
2649,1145,4104,2025-05-20,Delivered,COD
2650,4483,4833,2025-05-26,Cancelled,UPI
2651,4535,2223,2025-10-12,Delivered,UPI
2652,3344,4177,2025-12-27,Delivered,COD
2653,721,238,2025-09-02,Delivered,UPI
2654,4569,3289,2025-04-09,Delivered,COD
2655,3230,4283,2025-12-10,Delivered,Card
2656,1007,4726,2025-10-29,Delivered,COD
2657,4729,1733,2025-02-10,Cancelled,UPI
2658,3299,3062,2025-10-07,Delivered,Card
2659,2469,815,2025-05-27,Delivered,UPI
2660,4120,4710,2025-02-05,Cancelled,COD
2661,3814,1187,2025-11-10,Delivered,UPI
2662,538,2226,2025-07-04,Delivered,COD
2663,2825,985,2025-05-12,Delivered,UPI
2664,2686,798,2025-12-31,Delivered,UPI
2665,1981,4163,2025-10-22,Delivered,COD
2666,540,544,2026-01-22,Delivered,Card
2667,3885,520,2025-03-30,Delivered,COD
2668,4054,2547,2025-01-24,Delivered,Card
2669,3200,1455,2025-07-17,Delivered,Card
2670,4517,1059,2025-01-29,Delivered,Card
2671,484,2237,2025-04-18,Delivered,Card
2672,1029,1113,2025-05-15,Delivered,COD
2673,52,3407,2026-01-17,Cancelled,COD
2674,243,947,2025-07-15,Delivered,Card
2675,1687,4031,2025-06-05,Delivered,Card
2676,2822,136,2025-10-17,Cancelled,Card
2677,1841,2594,2025-03-07,Delivered,Card
2678,425,793,2026-01-05,Cancelled,Card
2679,2128,1137,2025-02-23,Delivered,Card
2680,695,1363,2025-05-18,Delivered,UPI
2681,354,555,2025-11-23,Delivered,Card
2682,3691,2573,2025-07-31,Delivered,UPI
2683,1690,3404,2025-05-22,Delivered,COD
2684,293,2255,2025-07-15,Delivered,COD
2685,717,1367,2026-01-02,Delivered,Card
2686,4625,949,2025-07-21,Delivered,COD
2687,4576,104,2025-05-07,Delivered,COD
2688,4573,1047,2025-08-21,Delivered,Card
2689,4121,4027,2025-03-19,Delivered,COD
2690,2479,2615,2025-04-23,Cancelled,COD
2691,2365,3332,2025-11-25,Delivered,Card
2692,638,964,2025-09-25,Delivered,Card
2693,2406,3272,2025-08-28,Delivered,Card
2694,1300,838,2025-06-10,Delivered,UPI
2695,3949,2459,2025-04-14,Delivered,Card
2696,690,882,2025-07-23,Delivered,COD
2697,4440,3189,2025-04-13,Delivered,Card
2698,2607,4520,2025-04-09,Delivered,UPI
2699,712,2203,2025-06-12,Delivered,COD
2700,2611,3335,2025-07-23,Delivered,UPI
2701,439,2199,2025-03-28,Delivered,COD
2702,3534,212,2025-08-03,Delivered,Card
2703,3879,1216,2025-04-22,Delivered,UPI
2704,3342,881,2025-05-29,Delivered,Card
2705,3093,755,2025-11-05,Delivered,COD
2706,4239,701,2025-04-07,Delivered,Card
2707,1784,2220,2025-03-23,Delivered,Card
2708,868,371,2026-01-15,Delivered,COD
2709,1489,1733,2025-03-09,Delivered,UPI
2710,468,802,2026-01-21,Delivered,COD
2711,4973,990,2025-10-29,Delivered,COD
2712,3922,4772,2026-01-23,Delivered,Card
2713,1418,416,2025-03-24,Delivered,COD
2714,1777,2966,2025-05-26,Delivered,UPI
2715,1082,3338,2025-09-10,Delivered,COD
2716,4937,3613,2025-09-28,Delivered,COD
2717,2926,1621,2025-07-15,Delivered,Card
2718,4085,1536,2025-10-06,Delivered,UPI
2719,4062,4345,2025-06-27,Delivered,Card
2720,1012,2793,2025-05-06,Delivered,Card
2721,814,573,2025-08-02,Delivered,UPI
2722,3947,4894,2025-08-05,Delivered,UPI
2723,2317,4857,2025-02-01,Delivered,COD
2724,2144,3656,2025-03-07,Cancelled,UPI
2725,273,293,2025-09-03,Delivered,Card
2726,3645,4294,2025-02-21,Delivered,UPI
2727,1717,80,2025-11-10,Cancelled,UPI
2728,2976,4233,2025-05-01,Delivered,UPI
2729,4101,4309,2025-04-08,Delivered,Card
2730,357,1863,2025-02-08,Delivered,COD
2731,204,619,2025-07-21,Delivered,COD
2732,3746,960,2025-12-20,Delivered,Card
2733,1597,3279,2025-09-30,Delivered,COD
2734,497,3736,2025-03-20,Delivered,COD
2735,4798,2214,2025-06-11,Delivered,Card
2736,4933,3575,2025-09-23,Delivered,Card
2737,63,3997,2025-11-21,Delivered,COD
2738,1580,2478,2026-01-05,Delivered,UPI
2739,4335,3252,2026-01-21,Delivered,COD
2740,540,2169,2025-03-06,Delivered,UPI
2741,4294,3246,2025-06-10,Delivered,Card
2742,4877,2379,2025-09-17,Delivered,UPI
2743,4126,1723,2025-11-13,Delivered,UPI
2744,2714,1162,2025-05-28,Delivered,UPI
2745,1081,1890,2025-04-22,Delivered,Card
2746,1856,2041,2025-08-21,Delivered,COD
2747,3505,3972,2025-08-02,Delivered,COD
2748,3380,3402,2025-10-21,Delivered,UPI
2749,1599,3310,2025-02-19,Cancelled,COD
2750,1629,1100,2025-08-04,Cancelled,Card
2751,3179,4019,2025-04-27,Delivered,Card
2752,2648,1689,2025-04-14,Delivered,Card
2753,3373,4133,2025-07-27,Delivered,Card
2754,1070,845,2025-08-23,Delivered,COD
2755,2777,1644,2025-10-14,Delivered,UPI
2756,1193,2334,2025-07-09,Delivered,UPI
2757,814,1264,2025-08-13,Delivered,UPI
2758,1153,2935,2025-02-19,Delivered,Card
2759,2756,3686,2025-03-30,Delivered,COD
2760,1884,216,2025-09-20,Delivered,COD
2761,268,4777,2025-11-15,Delivered,COD
2762,3672,3658,2025-05-22,Delivered,COD
2763,2813,2341,2025-08-30,Delivered,COD
2764,4681,1508,2025-09-14,Delivered,COD
2765,4086,2091,2025-12-12,Cancelled,UPI
2766,384,3379,2025-09-27,Delivered,Card
2767,3957,1117,2025-12-13,Delivered,UPI
2768,2851,2741,2025-07-28,Delivered,COD
2769,4526,2162,2025-03-25,Delivered,Card
2770,3412,3257,2025-02-25,Delivered,Card
2771,1050,2969,2025-12-25,Delivered,Card
2772,1834,1149,2026-01-16,Cancelled,Card
2773,798,3177,2025-12-02,Delivered,COD
2774,4468,4254,2025-10-22,Delivered,COD
2775,2976,3346,2025-04-09,Delivered,Card
2776,1291,3962,2026-01-15,Delivered,COD
2777,2188,1141,2026-01-07,Delivered,Card
2778,67,2934,2025-04-07,Cancelled,COD
2779,1393,2108,2025-08-15,Delivered,Card
2780,3992,2449,2026-01-08,Delivered,COD
2781,3022,828,2025-08-17,Delivered,UPI
2782,1702,1204,2025-06-17,Delivered,UPI
2783,579,3304,2025-05-18,Delivered,COD
2784,1606,845,2025-10-11,Delivered,COD
2785,4044,2972,2025-12-22,Delivered,UPI
2786,1979,1269,2025-11-04,Delivered,COD
2787,4506,4734,2025-05-21,Delivered,Card
2788,2881,4745,2025-08-31,Delivered,COD
2789,2671,1630,2025-03-07,Delivered,COD
2790,3717,3531,2025-05-03,Delivered,UPI
2791,4936,804,2025-10-26,Delivered,UPI
2792,4285,128,2025-03-06,Delivered,COD
2793,4373,952,2025-03-20,Delivered,Card
2794,2155,2265,2025-12-21,Delivered,COD
2795,2805,20,2025-03-07,Delivered,Card
2796,2221,3639,2025-05-22,Delivered,Card
2797,3990,1782,2025-03-11,Delivered,COD
2798,999,3835,2025-01-24,Delivered,Card
2799,722,3132,2025-12-28,Delivered,UPI
2800,1215,4771,2025-03-10,Delivered,Card
2801,1694,4835,2025-02-01,Delivered,Card
2802,3395,557,2025-10-09,Delivered,Card
2803,4026,2245,2025-06-17,Delivered,UPI
2804,3580,2984,2026-01-21,Delivered,UPI
2805,2804,3564,2025-10-23,Delivered,COD
2806,2231,2726,2025-07-23,Delivered,Card
2807,4813,4600,2025-07-08,Delivered,UPI
2808,459,4834,2026-01-14,Delivered,Card
2809,1702,4888,2025-04-18,Delivered,Card
2810,627,3332,2026-01-13,Delivered,COD
2811,2457,197,2025-10-07,Delivered,Card
2812,207,2829,2025-02-02,Delivered,UPI
2813,3317,4840,2025-11-05,Delivered,COD
2814,1357,3989,2025-09-20,Delivered,COD
2815,4769,2470,2025-08-13,Delivered,Card
2816,3597,1631,2025-08-14,Delivered,Card
2817,1940,3279,2025-04-20,Delivered,UPI
2818,2796,2039,2025-08-04,Delivered,Card
2819,4369,2480,2025-09-30,Delivered,UPI
2820,2674,4331,2025-12-06,Delivered,Card
2821,1050,4575,2025-01-23,Delivered,UPI
2822,2592,2476,2025-03-24,Delivered,Card
2823,3790,4762,2025-04-18,Delivered,COD
2824,4005,3310,2025-10-09,Delivered,UPI
2825,91,3179,2025-08-07,Delivered,COD
2826,476,1388,2025-08-20,Delivered,COD
2827,2047,642,2025-03-29,Cancelled,COD
2828,4822,575,2025-02-08,Delivered,COD
2829,3691,3145,2025-08-30,Delivered,UPI
2830,4026,1722,2025-06-27,Delivered,Card
2831,3267,1019,2025-05-16,Delivered,COD
2832,4630,4059,2025-04-06,Delivered,Card
2833,2746,3421,2026-01-22,Delivered,UPI
2834,85,400,2025-09-25,Delivered,Card
2835,2640,4691,2025-02-20,Cancelled,UPI
2836,4937,1457,2025-06-21,Delivered,Card
2837,77,1596,2025-07-31,Cancelled,UPI
2838,2431,117,2025-06-16,Delivered,UPI
2839,3505,383,2025-09-22,Delivered,Card
2840,2425,4955,2025-08-09,Cancelled,COD
2841,2222,2130,2025-05-30,Delivered,COD
2842,406,1851,2025-05-10,Delivered,Card
2843,2130,832,2025-09-27,Delivered,COD
2844,4117,4969,2025-02-26,Delivered,COD
2845,398,2701,2025-06-06,Cancelled,UPI
2846,1801,2782,2025-04-09,Delivered,Card
2847,3474,3482,2025-02-22,Delivered,COD
2848,1809,2118,2025-03-20,Delivered,COD
2849,4990,4483,2025-02-05,Delivered,COD
2850,3927,2007,2026-01-18,Delivered,Card
2851,1945,2572,2026-01-22,Delivered,COD
2852,438,297,2025-12-18,Delivered,COD
2853,223,719,2025-11-30,Delivered,COD
2854,1611,3137,2025-06-07,Cancelled,UPI
2855,1961,3080,2025-12-02,Delivered,Card
2856,4605,11,2025-06-02,Delivered,COD
2857,4001,4881,2025-01-27,Delivered,UPI
2858,2665,411,2025-08-12,Delivered,Card
2859,1066,2940,2025-04-25,Delivered,UPI
2860,1277,2655,2025-09-17,Delivered,UPI
2861,604,3187,2025-10-31,Delivered,Card
2862,189,3451,2025-10-08,Delivered,COD
2863,676,599,2025-07-14,Delivered,COD
2864,638,824,2025-07-23,Delivered,UPI
2865,1997,2398,2025-04-19,Delivered,Card
2866,1845,4115,2025-08-06,Delivered,Card
2867,47,313,2025-12-03,Delivered,COD
2868,820,2975,2026-01-22,Delivered,UPI
2869,3808,3739,2025-12-01,Cancelled,COD
2870,3023,2493,2025-01-24,Delivered,Card
2871,1081,1946,2025-06-08,Delivered,Card
2872,3147,231,2025-02-04,Delivered,COD
2873,1278,3741,2025-10-11,Delivered,COD
2874,3735,2673,2026-01-02,Delivered,Card
2875,2218,3455,2026-01-03,Cancelled,UPI
2876,2887,3584,2025-08-26,Delivered,Card
2877,796,44,2025-02-17,Cancelled,UPI
2878,3329,2925,2025-02-11,Delivered,COD
2879,3007,3694,2025-06-07,Delivered,COD
2880,3185,2271,2025-01-24,Delivered,UPI
2881,2390,3458,2025-10-12,Delivered,Card
2882,4144,2950,2025-06-27,Delivered,Card
2883,3859,2319,2025-12-24,Delivered,UPI
2884,1219,3386,2026-01-09,Delivered,UPI
2885,1761,2295,2025-07-19,Delivered,UPI
2886,725,2996,2025-05-24,Delivered,UPI
2887,1345,3639,2025-08-29,Delivered,Card
2888,138,4917,2025-12-28,Cancelled,COD
2889,4451,3368,2025-08-16,Delivered,Card
2890,4907,3285,2026-01-08,Delivered,UPI
2891,3555,2343,2025-09-22,Delivered,Card
2892,2760,171,2025-07-01,Delivered,UPI
2893,59,4342,2025-10-24,Delivered,UPI
2894,771,1640,2025-11-07,Delivered,UPI
2895,389,617,2025-03-27,Delivered,UPI
2896,3925,240,2025-08-24,Delivered,Card
2897,3423,4494,2025-07-16,Delivered,UPI
2898,4435,1857,2025-05-06,Cancelled,Card
2899,4853,923,2025-05-20,Delivered,Card
2900,596,4888,2025-06-09,Delivered,COD
2901,436,1905,2025-02-09,Cancelled,Card
2902,1474,3150,2025-07-19,Delivered,COD
2903,4473,813,2025-05-31,Delivered,COD
2904,1983,5000,2025-10-23,Delivered,COD
2905,2439,1731,2025-10-22,Delivered,Card
2906,2869,832,2025-11-07,Delivered,COD
2907,4210,3425,2025-03-26,Cancelled,UPI
2908,3818,2208,2025-02-12,Delivered,Card
2909,774,4840,2025-12-04,Delivered,UPI
2910,1927,3433,2025-10-31,Cancelled,Card
2911,2220,4909,2025-11-08,Cancelled,COD
2912,18,3369,2025-04-30,Delivered,COD
2913,4331,2228,2025-06-01,Delivered,Card
2914,3967,2261,2025-04-17,Delivered,COD
2915,1693,4626,2025-12-22,Delivered,UPI
2916,2771,2918,2025-03-12,Delivered,UPI
2917,4377,3521,2025-03-29,Delivered,COD
2918,4927,4381,2025-12-26,Delivered,Card
2919,3268,2709,2025-02-15,Delivered,Card
2920,1139,1821,2026-01-10,Delivered,UPI
2921,1696,649,2025-10-18,Delivered,COD
2922,1587,189,2025-11-01,Delivered,COD
2923,4514,1223,2025-04-14,Cancelled,UPI
2924,2332,479,2025-08-21,Delivered,Card
2925,4681,3063,2025-11-14,Delivered,COD
2926,2670,2026,2025-11-21,Cancelled,Card
2927,2269,4613,2025-05-18,Delivered,Card
2928,2057,1889,2025-05-18,Delivered,UPI
2929,4928,1551,2025-05-02,Delivered,Card
2930,2423,2917,2025-03-16,Delivered,UPI
2931,4630,3256,2025-11-14,Delivered,COD
2932,3487,2807,2025-03-13,Cancelled,Card
2933,2750,34,2026-01-05,Delivered,UPI
2934,4042,296,2025-03-30,Delivered,UPI
2935,2825,2501,2025-06-11,Delivered,Card
2936,1406,3780,2025-11-02,Delivered,UPI
2937,1887,3577,2025-07-20,Delivered,COD
2938,2988,1430,2025-07-31,Delivered,Card
2939,3576,2190,2025-10-06,Delivered,COD
2940,4543,1988,2025-10-12,Delivered,UPI
2941,2728,4744,2025-10-25,Delivered,COD
2942,4721,2883,2025-10-06,Cancelled,UPI
2943,1864,1710,2025-12-22,Delivered,UPI
2944,2354,2778,2025-02-21,Delivered,COD
2945,2897,3698,2026-01-05,Delivered,Card
2946,4828,1548,2025-04-29,Delivered,Card
2947,2502,463,2025-06-07,Delivered,Card
2948,938,3316,2025-06-08,Delivered,COD
2949,2081,3305,2025-07-14,Cancelled,COD
2950,1756,514,2025-07-14,Delivered,COD
2951,3391,4097,2025-11-27,Cancelled,COD
2952,1217,3567,2025-09-09,Cancelled,Card
2953,1204,3804,2025-08-13,Delivered,Card
2954,1891,3688,2025-10-18,Delivered,UPI
2955,3032,3939,2025-11-25,Delivered,COD
2956,391,3490,2025-03-29,Delivered,Card
2957,2512,1472,2025-10-03,Delivered,Card
2958,2978,338,2025-09-09,Delivered,Card
2959,3747,3082,2025-11-14,Delivered,Card
2960,99,3413,2025-10-10,Delivered,Card
2961,2196,2393,2025-04-17,Delivered,Card
2962,4666,977,2025-11-23,Delivered,COD
2963,4823,4979,2025-02-01,Delivered,UPI
2964,1002,2246,2025-12-17,Delivered,UPI
2965,1571,4069,2025-08-27,Delivered,COD
2966,4399,1704,2025-03-31,Cancelled,Card
2967,3630,872,2025-04-01,Delivered,COD
2968,1064,3410,2025-11-11,Cancelled,Card
2969,639,2590,2025-09-20,Delivered,Card
2970,2743,4553,2025-05-01,Delivered,Card
2971,1143,1550,2025-07-08,Delivered,Card
2972,2121,3508,2025-11-02,Delivered,Card
2973,552,4462,2025-08-21,Delivered,COD
2974,3276,2622,2025-07-16,Delivered,COD
2975,977,2530,2025-06-04,Cancelled,UPI
2976,4192,2158,2025-08-01,Delivered,Card
2977,3351,2357,2025-06-17,Cancelled,COD
2978,3215,160,2025-05-04,Delivered,COD
2979,3548,4940,2025-02-17,Cancelled,Card
2980,2932,2103,2025-10-11,Delivered,Card
2981,4070,2809,2025-02-21,Delivered,COD
2982,3986,2000,2025-02-22,Delivered,Card
2983,4142,2582,2025-07-13,Cancelled,COD
2984,346,2994,2025-12-01,Delivered,UPI
2985,4943,2935,2025-04-15,Delivered,Card
2986,2943,2312,2025-02-15,Delivered,UPI
2987,1077,2796,2025-10-08,Delivered,UPI
2988,1172,4329,2025-01-24,Delivered,UPI
2989,3771,4329,2025-11-10,Delivered,Card
2990,3162,3589,2025-07-30,Delivered,UPI
2991,233,3117,2025-10-26,Delivered,COD
2992,3799,4654,2025-05-22,Cancelled,COD
2993,4147,3748,2025-09-24,Cancelled,Card
2994,4761,1950,2025-02-12,Delivered,Card
2995,3908,1460,2025-12-29,Delivered,UPI
2996,3700,4431,2025-04-07,Delivered,Card
2997,451,2452,2025-09-18,Delivered,COD
2998,1363,4352,2025-02-12,Delivered,COD
2999,351,3068,2025-04-29,Delivered,COD
3000,2697,4091,2025-02-22,Delivered,Card
3001,1309,2989,2025-02-02,Delivered,COD
3002,4005,772,2025-03-18,Delivered,Card
3003,2926,1112,2025-11-25,Delivered,UPI
3004,4679,3312,2025-06-21,Delivered,COD
3005,245,4407,2025-08-19,Delivered,UPI
3006,4646,1595,2025-06-11,Delivered,COD
3007,4824,2730,2025-11-06,Delivered,COD
3008,4735,1282,2025-05-04,Delivered,COD
3009,4680,3586,2025-04-08,Delivered,UPI
3010,2274,2829,2025-07-13,Delivered,COD
3011,441,2374,2025-02-01,Delivered,UPI
3012,3546,4886,2025-08-28,Delivered,Card
3013,1468,342,2025-08-21,Delivered,COD
3014,412,4934,2025-10-23,Delivered,COD
3015,814,4724,2025-03-28,Delivered,UPI
3016,4342,2819,2025-06-05,Delivered,COD
3017,4679,2926,2025-06-29,Cancelled,Card
3018,1731,1273,2025-02-07,Delivered,COD
3019,1975,710,2025-06-03,Delivered,Card
3020,550,739,2025-12-20,Delivered,Card
3021,1938,1779,2025-02-17,Delivered,COD
3022,204,4591,2025-12-13,Delivered,COD
3023,4447,4131,2025-12-13,Delivered,Card
3024,4415,3719,2025-07-29,Delivered,Card
3025,3589,4914,2025-09-03,Delivered,Card
3026,2537,10,2025-11-10,Delivered,COD
3027,107,1738,2025-11-13,Delivered,UPI
3028,3812,2579,2025-03-12,Delivered,COD
3029,2702,1559,2025-06-26,Delivered,UPI
3030,3898,2143,2025-08-04,Delivered,UPI
3031,2220,2624,2025-03-03,Delivered,COD
3032,3937,4001,2025-03-09,Delivered,UPI
3033,4091,4546,2025-08-08,Cancelled,Card
3034,958,2144,2026-01-07,Delivered,COD
3035,2576,865,2025-11-05,Delivered,UPI
3036,2368,1801,2025-05-11,Delivered,Card
3037,1061,3453,2025-10-07,Delivered,UPI
3038,2547,2717,2025-12-04,Delivered,UPI
3039,3737,4303,2025-02-15,Delivered,Card
3040,3767,1810,2025-03-21,Delivered,Card
3041,1673,4946,2025-07-16,Delivered,COD
3042,402,4342,2025-09-03,Delivered,UPI
3043,602,1998,2025-03-13,Delivered,COD
3044,3000,2932,2025-02-22,Delivered,COD
3045,4314,2131,2025-05-10,Delivered,UPI
3046,4282,4413,2025-05-03,Delivered,UPI
3047,3453,2693,2025-05-07,Delivered,COD
3048,3635,3177,2025-01-26,Cancelled,Card
3049,288,2797,2025-03-15,Cancelled,COD
3050,88,4696,2025-05-04,Delivered,UPI
3051,2206,1556,2025-03-09,Delivered,Card
3052,2968,3691,2025-10-30,Delivered,COD
3053,4251,4937,2025-06-04,Delivered,UPI
3054,3535,3573,2025-12-18,Delivered,Card
3055,220,4444,2025-09-21,Delivered,Card
3056,1483,331,2025-10-10,Delivered,Card
3057,3239,4706,2025-09-03,Delivered,UPI
3058,322,1945,2025-08-02,Delivered,COD
3059,2739,4840,2025-03-25,Delivered,UPI
3060,4937,3959,2025-06-17,Delivered,UPI
3061,1837,4665,2025-04-24,Delivered,Card
3062,2560,1685,2025-02-19,Delivered,COD
3063,1569,2437,2026-01-16,Delivered,Card
3064,2323,971,2025-02-05,Delivered,UPI
3065,4721,747,2025-08-10,Delivered,Card
3066,2964,2185,2025-04-22,Delivered,UPI
3067,353,1385,2025-02-25,Delivered,UPI
3068,1029,4031,2025-03-27,Cancelled,UPI
3069,4571,1019,2025-02-06,Delivered,Card
3070,2010,2579,2025-03-12,Delivered,COD
3071,928,4112,2025-03-11,Delivered,Card
3072,30,4664,2025-09-27,Delivered,UPI
3073,2541,3941,2025-11-29,Delivered,Card
3074,3820,2025,2025-02-23,Cancelled,UPI
3075,495,1543,2025-04-16,Delivered,COD
3076,4484,2712,2025-10-30,Delivered,COD
3077,873,3047,2026-01-22,Delivered,UPI
3078,835,1455,2025-08-14,Delivered,COD
3079,3325,3004,2025-08-28,Cancelled,UPI
3080,630,1703,2025-05-05,Delivered,Card
3081,2987,4421,2025-12-13,Delivered,Card
3082,30,3874,2025-09-07,Delivered,COD
3083,3783,122,2025-11-28,Delivered,COD
3084,807,1477,2025-11-29,Delivered,UPI
3085,1969,266,2025-08-30,Delivered,COD
3086,3469,28,2025-09-07,Delivered,COD
3087,3581,2125,2025-12-29,Delivered,COD
3088,1961,432,2025-11-13,Delivered,UPI
3089,4340,4975,2025-07-25,Cancelled,Card
3090,221,3778,2025-08-06,Delivered,UPI
3091,1344,4532,2025-10-24,Delivered,UPI
3092,4627,1086,2026-01-05,Delivered,COD
3093,2263,2095,2025-09-04,Delivered,Card
3094,2415,2486,2025-01-23,Delivered,UPI
3095,2162,101,2025-09-16,Delivered,COD
3096,4121,2155,2025-03-03,Delivered,UPI
3097,2982,3049,2025-04-24,Delivered,COD
3098,858,4983,2025-07-07,Delivered,Card
3099,4994,800,2025-10-30,Delivered,Card
3100,773,3823,2025-09-17,Delivered,COD
3101,2493,1296,2025-12-06,Delivered,UPI
3102,20,435,2025-09-18,Delivered,UPI
3103,806,3805,2025-12-28,Delivered,Card
3104,1381,2614,2025-11-26,Delivered,UPI
3105,2176,916,2025-12-27,Delivered,COD
3106,2406,2276,2025-03-05,Delivered,COD
3107,3364,4641,2025-09-14,Delivered,COD
3108,3427,648,2025-07-19,Delivered,Card
3109,881,2296,2025-09-14,Delivered,Card
3110,3109,4079,2025-10-10,Delivered,Card
3111,1334,1432,2025-04-06,Cancelled,COD
3112,1685,2362,2025-03-25,Delivered,Card
3113,2965,4133,2025-11-03,Delivered,COD
3114,1606,724,2025-09-07,Delivered,UPI
3115,2558,1548,2025-12-08,Delivered,Card
3116,444,980,2025-09-18,Delivered,UPI
3117,2043,84,2025-06-16,Delivered,UPI
3118,779,3487,2025-11-11,Delivered,Card
